game,round,col,row,n,category,clue,answer
6160,1,6,4,14,It's A 'Date',The Authority Of An Elected Official To Do The Things She Promised To Do Before An Election,A Mandate
6160,1,6,5,15,It's A 'Date',Shall I Do This? Make Something Easier To Understand,Elucidate
6160,2,1,1,51,The Mark Twain Prize For American Humor,Ellen Degeneres Was Proud To Be Honored In This Center 'Where So Many Space Shuttles Have Been Launched',The Kennedy Center
6160,2,1,2,52,The Mark Twain Prize For American Humor,In 2018 This Actress Added The Prize To Her Record 6 Consecutive Emmys For Best Actress In A Comedy,Julia Louis-Dreyfus
6160,2,1,3,53,The Mark Twain Prize For American Humor,"This 'Shrek' & 'Beverly Hills Cop' Performer Said The Prize Is Actually An Award, Because A Prize Comes With Money",Eddie Murphy
6160,2,1,4,54,The Mark Twain Prize For American Humor,Longtime Employee Biff Henderson Showed Up With Headset To Help This Late Night Host Accept His Trophy In 2017,David Letterman
6160,2,1,5,55,The Mark Twain Prize For American Humor,"Mel Brooks, Mary Tyler Moore & Dick Van Dyke Were On Hand To Honor This Writer/Comedian In 2000",(Carl) Reiner
6160,2,2,1,31,Elemental U.S. Places,"Silver Spring, Maryland Is A Suburb Of This City","Washington, D.C."
6160,2,2,2,32,Elemental U.S. Places,The Ghost Town Of Manganese Is In This State With The Same 2-Letter Abbreviation As Manganese,Minnesota
6160,2,2,3,33,Elemental U.S. Places,"5,675 Feet High, This City Is Home To The Coors Brewing Company","Golden, Colorado"
6160,2,2,4,34,Elemental U.S. Places,Metalworking In North America Began On The North Side Of Michigan's U.P. Near What's Now Copper Harbor On This Great Lake,Superior
6160,2,2,5,35,Elemental U.S. Places,"The Texas City Named This 'Springs' Uses The 'Ph' In The Middle, Not The 'F'",Sulphur Springs
6160,2,3,1,56,People In Poems,"Racecar Driver Lewis Hamilton Paid Tribute To Her On The 20th AnniV. Of Her Death, In A Poem Called 'England's Rose'",Princess Diana
6160,2,3,2,57,People In Poems,"Keats' Poem About Him Includes The Lines 'Honour To Maid Marian, And To All The Sherwood-Clan!'",Robin Hood
6160,2,3,3,58,People In Poems,"In A Robert Browning Poem, He Got Rid Of The Rats! That 'Fought The Dogs And Killed The Cats'",The Pied Piper
6160,2,3,4,59,People In Poems,"In ST. Martinville, Louisiana, Not In A Forest Primeval, Is A Statue Of This Acadian Heroine, Separated From Her Beloved",Evangeline
6160,2,4,1,36,How Many?,Number Of Years In A Sesquicentennial,150
6160,2,4,2,37,How Many?,Denominations Of Monopoly Money; It's The Same Number The U.S. Currently Prints,Seven
6160,2,4,3,38,How Many?,"Cox Included, Number Of Crew On The Largest Boat In The Sport Of Rowing",Nine
6160,2,4,4,39,How Many?,"People In The Juilliard, A Famed Group Of String Players, When It Was Formed In 1946",Four
6160,2,4,5,40,How Many?,Votes Needed In The Full U.S. Senate To End A Legislative Filibuster,60
6160,2,5,1,46,An Abbreviated Category,"Abbreviated Vod, It's One Way To Watch Television",Video On Demand
6160,2,5,2,47,An Abbreviated Category,This Petroleum Corporation Uses The Stock Symbol Xom,Exxonmobil
6160,2,5,3,48,An Abbreviated Category,It's The 'B' In Scuba,Breathing
6160,2,5,4,49,An Abbreviated Category,"In French Abbreviations, Ue Is The European Union & Eu Is This Country",The United States
6160,2,5,5,50,An Abbreviated Category,I Swear On The Good Book That Zp Stands For This Bible Book,Zephaniah
6160,2,6,1,41,It's A Date,"June 12, 2018: The First Meeting Between A U.S. President & A Leader Of This Country",North Korea
6160,2,6,2,42,It's A Date,"August 6, 1926: Gertrude Ederle Swims This",The English Channel
6160,2,6,3,43,It's A Date,"February 15, 1898: This Is Sunk By An Explosion",The U.S.S. Maine
6160,2,6,4,44,It's A Date,"April 12, 1861: Shooting Starts Here",Fort Sumter
6160,2,6,5,45,It's A Date,"May 26, 1868: A Senate Vote Goes In This Man's Favor, Barely",Andrew Johnson
6160,3,1,1,60,Catholicism,"A Liturgical Year Begins On The First Sunday Of Advent, Which Is The Sunday Closest To The Feast Day Of This 'First Apostle'",ST. Andrew
6161,1,1,1,17,Cities Across America,"In 1837 Detroit Became Michigan's First Capital; 10 Years Later, This City Took Over, As It Was Much More Centrally Located Within The State",Lansing
6161,1,1,2,18,Cities Across America,"The Rose Bowl, Which Has Held Crowds Of 105,000 People, Is In This California City Whose Population Is About 135,000",Pasadena
6161,1,1,3,19,Cities Across America,In 1783 George Washington Relinquished His Command Of The Continental Army Here In The Maryland State House Located In This City,Annapolis
6161,1,1,4,20,Cities Across America,"Beautiful People, Unique Buildings, Warm Water & White Sand Epitomize This World-Famous Florida Neighborhood With A Directional Name",South Beach
6161,1,1,5,21,Cities Across America,"One Unusual Landmark Is Topiary Park--Well, Sorry, Properly It's The Topiary Park, Just Like It's The Ohio State University In This City",Columbus
6161,1,2,1,7,Medical Akas,3-Letter Aka Of Lou Gehrig's Disease,Als
6161,1,2,2,8,Medical Akas,Decompression Sickness,The Bends
6161,1,2,3,9,Medical Akas,Otitis Externa Is This Athlete's Ear,Swimmer's Ear
6161,1,2,4,10,Medical Akas,Systemic Exertion Intolerance Disease Is An Aka For This Syndrome,Chronic Fatigue Syndrome
6161,1,2,5,11,Medical Akas,Pertussis,Whooping Cough
6161,1,3,2,23,Watching The Tv Detectives,"As Special Agent Dale Cooper On This Show, Kyle Maclachlan Enjoyed Cherry Pie & Damn Fine Coffee",Twin Peaks
6161,1,3,3,24,Watching The Tv Detectives,"On The Original 'Charlie's Angels', This Late Actress Played Jill Munroe",Farrah Fawcett
6161,1,3,4,25,Watching The Tv Detectives,It's The Lead Detective Role Played On Tv By Jack Lord & Alex O'loughlin 30 Years Apart,Steve Mcgarrett
6161,1,3,5,29,Watching The Tv Detectives,This Actor Broke Many A Criminal During Interrogations As DeT. Bobby Goren On 'Law & Order: Criminal Intent',(Vincent) D'onofrio
6161,1,4,1,4,Car / Maker,Please Don't I.M. Your Pals While Driving Its Corolla Im,Toyota
6161,1,4,2,14,Car / Maker,Set Out On A Trip In Its Expedition,Ford
6161,1,4,3,6,Car / Maker,Sail Around In Its Cruze,Chevy
6161,1,4,4,5,Car / Maker,Drive Its Elantra With Great Elan,Hyundai
6161,1,4,5,15,Car / Maker,Get In The Rings Of Things With Its Tt Roadster,Audi
6161,1,5,1,16,Electoral College Cudgelings,"1936: He Dished Out The Biggest Beatdown In Electoral College History, Thumping Poor Alf Landon 523-8",Fdr
6161,1,5,2,22,Electoral College Cudgelings,"1996: Bill Clinton 379, This Cudgeled Kansan 159",Dole
6161,1,5,3,26,Electoral College Cudgelings,"1912 Was The Last Time A Third Party Finished Ahead Of A Major Party; Democrat Wilson Took 40 States, Republican Incumbent Taft Only Got Utah & Vermont & This Progressive Party Candidate Took 6 States",Teddy Roosevelt
6161,1,5,4,27,Electoral College Cudgelings,"1820: James Monroe 231, This Man Who Would Win It All 4 Years LateR... 1",John Quincy Adams
6161,1,5,5,28,Electoral College Cudgelings,"1872: Grant 286, This Newspaper Editor Who Died After The Popular Vote But Before The Electors Met, 0",Horace Greeley
6161,1,6,1,1,I Got Nothing,We Can't Explain This Effect Like When You Use A Drug For Pain For Days & Then You Start Using Saline & It Works,A Placebo
6161,1,6,2,2,I Got Nothing,"Ships & Planes Continue To Disappear Into This Polygon Off The S.E. Usa, Including A Plane Reportedly Missing In DeC. 2008",The Bermuda Triangle
6161,1,6,3,3,I Got Nothing,"The Fbi Is Still Looking For The Person Who Bombed A Recruiting Center In This Bustling Nyc Square Early On March 6, 2008",Times Square
6161,1,6,4,12,I Got Nothing,The Unexplained 'Taos Hum' Has Been Heard For More Than 25 Years By Residents Of This State,New Mexico
6161,1,6,5,13,I Got Nothing,"Phrase For Royal Gems Used In Ceremony; Several Sets Have Gone Missing For Good, Like Ireland's In 1907",The Crown Jewels
6161,2,1,1,30,Old Spice,"When This Biblical Queen Visited Solomon, She Brought Him 'Of Spices Very Great Store'",The Queen Of Sheba
6161,2,1,2,31,Old Spice,"17th Century European Traders Battled Over Myristica Fragrans, This Eggnog Spice",Nutmeg
6161,2,1,3,32,Old Spice,This City-State Defeated Rival Genoa In 1380 For Control Of The Spice Trade,Venice
6161,2,1,4,33,Old Spice,This Light-Brown Spice From A Tree Of The Laurel Family Is Said To Have Been More Valuable Than Gold In Antiquity,Cinnamon
6161,2,1,5,34,Old Spice,An Ancient Chinese Emperor's Court Used This Spice That's In Some Gums & Cigarettes As A Breath Freshener,Cloves
6161,2,2,1,39,Music,"At The Opã©Ra De Paris, Repetition Means This; The 'Rã©Pã©Tition Gã©Nã©Rale' Is The Final Dress One",A Rehearsal
6161,2,2,2,38,Music,"In Hymnal Singing, A Gathering Note From The Organist Lets The Congregation Know This For The Hymn",The Key (Or The Pitch)
6161,2,2,3,40,Music,We All Moon Over This 3rd Movement Of Debussy's 'Suite Bergamesque','Clair De Lune'
6161,2,2,4,48,Music,"The 3 Main Double Reed Instruments Are The Bassoon, English Horn & This One",The Oboe
6161,2,2,5,49,Music,"If You Know What 'Vivacious' Means, You Should Know This Notation On Lively Music Like The Work Heard Here",Vivace
6161,2,3,1,35,Books With Animal Povs,The Politically Active Critters Of 'Animal Farm' Include The Pigs Snowball & This One Named For An Emperor,Napoleon
6161,2,3,2,36,Books With Animal Povs,'Watership Down' Is Told From The Point Of View Of A Group Of These Animals Seeking A New Safe Place To Live,Rabbits
6161,2,3,3,37,Books With Animal Povs,The Title Character In 'Tailchaser's Song' Is This Kind Of Animal,A Cat
6161,2,3,4,41,Books With Animal Povs,Enzo In 'The Art Of Racing In The Rain' Is This Type Of Pet Longing To Communicate With His Master,The Dog
6161,2,3,5,42,Books With Animal Povs,'Traveller' Examines The Events Of The Civil War Through The Eyes Of This Man's Closest Companion--His Horse,Robert E. Lee
6161,2,4,1,43,Famous Person Fill-Ins,Danica ____ ____ Rollins,Patrick Henry
6161,2,4,2,44,Famous Person Fill-Ins,Anna ____ ____ Odom,Kendrick Lamar
6161,2,4,3,45,Famous Person Fill-Ins,Daisy ____ ____ Pelley,Ridley Scott
6161,2,4,4,46,Famous Person Fill-Ins,Sebastian ____ ____ Iacocca,Stan Lee
6161,2,4,5,47,Famous Person Fill-Ins,Benjamin________ Brosnan,Franklin Pierce
6161,2,5,1,50,Churches & Cathedrals,"Maurice De Sully, The Archbishop Of Paris, Got The Idea For This Cathedral Around 1160",Notre Dame
6161,2,5,2,56,Churches & Cathedrals,This London Cathedral Sits On Ludgate Hill; Check Out Its Whispering Gallery,ST. Paul's
6161,2,5,4,58,Churches & Cathedrals,"Florence's Skyline Is Marked By A Feature Of The Cathedral Santa Maria Del Fiore, With This Italian Nickname",Il Duomo
6161,2,5,5,57,Churches & Cathedrals,The Name Of This Jerusalem Church Reflects That It Is The Traditional Site Of Jesus' Burial,Church Of The Holy Sepulchre
6161,2,6,1,51,I Got 'U' Babe,The Portuguese Introduced This Instrument To Hawaii In The Late 19th Century,The Ukulele
6161,2,6,2,52,I Got 'U' Babe,To Unlawfully Seize Power From A Ruler,To Usurp
6161,2,6,3,53,I Got 'U' Babe,Adjective Meaning Relating To The Navel,Umbilical
6161,2,6,4,54,I Got 'U' Babe,In Old English Law Any Interest On A Loan Was Considered This; Now It Refers To Outrageous Rates,Usury
6161,2,6,5,55,I Got 'U' Babe,"A Sort Of Hang Glider, Or A Style Of Backpacking Carrying Only About 5-10 Pounds",Ultralight
6161,3,1,1,59,The Old West,"On October 27, 1881 This Town's Local Newspaper Reported On 'A Day When Blood Flowed As Water'","Tombstone, Arizona"
6162,1,1,1,17,Brothers Grimm Fairy Tales,"In The Grimms' Version Of This Character's Fairy Tale, She Wears Golden Slippers, Not Glass",Cinderella
6162,1,1,2,18,Brothers Grimm Fairy Tales,She Lives With 7 Miners Who At One Point Think She's Dead,Snow White
6162,1,1,3,19,Brothers Grimm Fairy Tales,This Guy Who Could Spin Straw Into Gold Had A Name From German Mythology From A Type Of Goblin,Rumpelstiltskin
6162,1,1,4,20,Brothers Grimm Fairy Tales,'Iron Heinrich' Is An Alternate Title Of This Tale About A Royal Who Goes Through An Amphibian Stage,'The Frog Prince'
6162,1,1,5,21,Brothers Grimm Fairy Tales,"After A Poor Peasant's Wife Grows Ill, She Gives Birth To A Tiny Son Whom They Name This",Tom Thumb
6162,1,2,1,22,Cookers,A Major Innovation In This Device Was The Pop-Up Mechanism Around 100 Years Ago,A Toaster
6162,1,2,2,23,Cookers,An Alliterative Enclosed Vessel For Heating Kernels Until They Explode,A Popcorn Popper
6162,1,2,3,24,Cookers,"As In India's Popular Tandoori Chicken, Tandoori Means Cooked In An Oven Made Of This",Clay
6162,1,2,4,25,Cookers,A Small Oven With A Turning Spit Inside It To Aid Roasting & Barbecuing,A Rotisserie
6162,1,2,5,26,Cookers,"A High-Stress Job Can Be Described As This, The Kitchen Version Of An Autoclave",A Pressure Cooker
6162,1,3,1,27,Their Tribute Band,"Nuns 'N Moses, Who Both Dress & Shred Religiously",Guns N' Roses
6162,1,3,2,28,Their Tribute Band,The Funk-Tastic Earth Wind For Hire,"Earth, Wind & Fire"
6162,1,3,3,29,Their Tribute Band,2 Bands Honoring This Group: Better Off Dead & Terrapin,The Grateful Dead
6162,1,3,4,15,Their Tribute Band,Nearly Dan Does Some Of This Group's Dirty Work,Steely Dan
6162,1,3,5,30,Their Tribute Band,"Take A Chance On Their Tribute Band, Bjorn Again",Abba
6162,1,4,1,16,A Fishy Situation,"In Addition To Having A Pretty Nifty Weapon As Its Long Upper Jaw, This Toothless Fish Can Swim Up To 60 Mph",A Swordfish
6162,1,4,2,14,A Fishy Situation,The Bluefin Variety Of This Food Fish Can Weigh Half A Ton,A Tuna
6162,1,4,3,11,A Fishy Situation,"You'D Have Me Down, Down, Down On My Knees Now, Wouldn't You, This Predatory Fish Here?",A Barracuda
6162,1,4,4,12,A Fishy Situation,"This 'Body Organ' Fish Breathes Out Of Water Using Its Swim Bladder; If Held Underwater, Some Will Drown",A Lungfish
6162,1,4,5,13,A Fishy Situation,The 'Compleat' Male Type Of This Fish Permanently Attaches Itself To A Female To Obtain Nutrients & To Reproduce,An Anglerfish
6162,1,5,1,1,"'Mira', Mira",This Naval Officer Commands A Fleet,An Admiral
6162,1,5,2,2,"'Mira', Mira",The Property Of Making Sour Foods Taste Sweet Gives This Berry Its Wondrous Name,A Miracle Berry
6162,1,5,3,3,"'Mira', Mira",This 9-Letter Verb Means To Inform An Arrested Suspect Of His Rights,Mirandize
6162,1,5,4,4,"'Mira', Mira",The Famous Check-In Area Of This Vegas Hotel Is Seen Here,The Mirage
6162,1,5,5,5,"'Mira', Mira",In 1985 This Airline Began With 2 Jets Flying Out Of Dubai,Emirates
6162,1,6,1,6,On The Wall,A Special Black Paint From Rust-Oleum Will Turn Any Wall Into One Of These Writing Slates,A Chalkboard
6162,1,6,2,7,On The Wall,This Alliterative Cork Wall Item Got Its Necessary Accessory The Push Pin In 1900 Thanks To Inventor Edwin Moore,A Bulletin Board
6162,1,6,3,8,On The Wall,"Just Like Jabba, You Can Have This Hero Frozen In Carbonite On Your Wall With A Mural Decal From FatheaD.com",Han Solo
6162,1,6,4,9,On The Wall,A Wall That Supports The Weight Of The Roof & Floors Above It Is Called This,A Load-Bearing Wall
6162,1,6,5,10,On The Wall,"The Walls Of Paris' Musee De Cluny Feature The 6 Panels Of 'The Lady & The Unicorn', A Series Of These",Tapestries
6162,2,1,1,59,Free Time In Orbit,Disney & Nasa Developed Some Educational Games To Highlight This Astronaut Toy's 450 Days Aboard The I.S.S.,Buzz Lightyear
6162,2,1,2,58,Free Time In Orbit,"This Was Sent Into Space In 1996 & 2000, But It Was Passed During A Spacewalk For The 1st Time In 2013 On Its Way To Sochi",The Olympic Torch
6162,2,1,3,55,Free Time In Orbit,Ground Control To CoL. Hadfield--The Canadian Astronaut Made A Video Of This David Bowie Song In Space,'Space Oddity'
6162,2,1,4,56,Free Time In Orbit,Astronaut Don Pettit Used This 'Effect' With The Name Of The Smallest Blood Vessel To Create A Zero-G Coffee Cup,Capillary Effect
6162,2,1,5,57,Free Time In Orbit,Astronauts Were Bouncing Off The Walls In This 1970s Space Station,Skylab
6162,2,2,1,60,Italy & Germany Unified,"Conquering Sicily In May 1860 & This Southern Italian City In September, Giuseppe Garibaldi Helped Unite Southern Italy",Naples
6162,2,2,2,31,Italy & Germany Unified,"Verdi Inspired The Unifiers & His Name Was Used As An Acronym: Vittorio Emanuele Re D'italia, 'Victor Emmanuel' This",King Of Italy
6162,2,2,3,32,Italy & Germany Unified,This Prussian Pm Began The Process That Led To German Unification As An Attempt To Stick It To Austria,Bismarck
6162,2,2,4,33,Italy & Germany Unified,"Reviving Medieval Groups, Neo-Guelfs Saw This Personage As The Hub Of Italian Unity; Neo-Ghibellines Said No",The Pope
6162,2,2,5,54,Italy & Germany Unified,"On JaN. 18, 1871 King Wilhelm Of Prussia Answered 'A Duty To Our Common' This 'Land' To Accept The Title Of Kaiser",Fatherland
6162,2,3,1,34,Art Books,"'A Life Discovered' Is The Subtitle Of A Book About This Enigmatic Woman, The Most Famous Portrait Sitter Of All Time",The Mona Lisa
6162,2,3,2,35,Art Books,The Diary Of Young Julie Manet Has Been Published As 'Growing Up With' This Group Of Painters,The Impressionists
6162,2,3,3,36,Art Books,The Origins Of This Pre-Surrealist Movement In 1916 Zurich Play Out In 'Destruction Was My Beatrice',Dadaism
6162,2,3,4,37,Art Books,'The Art Of Rivalry' Tells Of Picasso Owning A Portrait By This Fauvist & Having Friends Throw Darts At It,Henri Matisse
